tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
MA17-9a	MA17-9a_LP-DIR-T	MA17-9		lt	346.0	59.4	1	3	100	106.3	3.2	398	273	K		hargrave 2022-10-23 11:28:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-9a	MA17-9a_LP-DIR-T	MA17-9		lt	153.0	20.6	1	3	-1	106.3	3.2	398	273	K		hargrave 2022-10-23 11:28:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-9a	MA17-9a_LP-DIR-T	MA17-9		lt	346.0	59.4	1	3	0	106.3	3.2	398	273	K		hargrave 2022-10-23 11:28:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA2-1a		MA2-1																	This study	LP-NOMAG				Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		lt	137.1	40.8	3	3	-1	69.6	10.9	423	373	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		ht	138.9	-35.5	3	6	-1	4.7	8.7	960	940	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		mt	150.6	-37.2	3	15	-1	12.7	18.4	863	813	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		lt	343.0	50.5	3	3	0	69.6	10.9	423	373	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		ht	74.3	18.9	3	6	0	4.7	8.7	960	940	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		mt	83.6	22.8	3	15	0	12.7	18.4	863	813	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		lt	343.0	50.5	3	3	100	69.6	10.9	423	373	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		ht	74.3	18.9	3	6	100	4.7	8.7	960	940	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-1a	MA2-1a_LP-DIR-T	MA2-1		mt	83.6	22.8	3	15	100	12.7	18.4	863	813	K		hargrave 2022-09-25 11:36:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		ht	163.4	-17.4	3	5	-1	0.0	5.4	960	943	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		lt	352.2	46.9	3	6	100	59.9	34.0	473	273	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		lt	131.9	39.2	3	6	-1	59.9	34.0	473	273	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		mt	152.9	-23.7	3	15	-1	7.8	16.9	863	813	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		ht	91.8	45.5	3	5	0	0.0	5.4	960	943	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		lt	352.2	46.9	3	6	0	59.9	34.0	473	273	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		mt	83.9	35.5	3	15	0	7.8	16.9	863	813	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		ht	91.8	45.5	3	5	100	0.0	5.4	960	943	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-2a	MA2-2a_LP-DIR-T	MA2-2		mt	83.9	35.5	3	15	100	7.8	16.9	863	813	K		hargrave 2022-09-25 11:39:05	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-2a		MA2-2																	This study	LP-NOMAG				Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		lt	326.8	44.9	3	11	0	70.6	9.4	623	273	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		lt	134.1	57.4	3	11	-1	70.6	9.4	623	273	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		mt	86.8	33.3	3	15	100	3.8	13.5	863	813	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		lt	326.8	44.9	3	11	100	70.6	9.4	623	273	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		ht	84.0	26.3	3	6	100	0.0	4.2	952	929	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		mt	155.3	-25.4	3	15	-1	3.8	13.5	863	813	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		ht	149.0	-30.4	3	6	-1	0.0	4.2	952	929	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		mt	86.8	33.3	3	15	0	3.8	13.5	863	813	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-3a	MA2-3a_LP-DIR-T	MA2-3		ht	84.0	26.3	3	6	0	0.0	4.2	952	929	K		hargrave 2022-09-22 12:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-3a		MA2-3																	This study	LP-NOMAG				Adirondacks	MA2
MA2-4a		MA2-4																	This study	LP-NOMAG				Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		ht	145.3	-28.5	3	9	-1	8.4	15.7	952	913	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		lt	114.2	47.6	3	4	-1	82.7	13.7	423	273	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		mt	176.6	-22.6	3	13	-1	11.0	11.4	863	833	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		ht	85.5	27.0	3	9	0	8.4	15.7	952	913	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		lt	347.8	34.2	3	4	0	82.7	13.7	423	273	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		mt	115.5	42.3	3	13	0	11.0	11.4	863	833	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		ht	85.5	27.0	3	9	100	8.4	15.7	952	913	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		lt	347.8	34.2	3	4	100	82.7	13.7	423	273	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-4a	MA2-4a_LP-DIR-T	MA2-4		mt	115.5	42.3	3	13	100	11.0	11.4	863	833	K		hargrave 2022-09-22 12:05:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		mt	135.7	47.2	2	12	100	2.3	11.6	863	838	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		ht	129.2	42.3	2	6	100	0.0	7.8	948	923	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		mt	135.7	47.2	2	12	0	2.3	11.6	863	838	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		ht	129.2	42.3	2	6	0	0.0	7.8	948	923	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		mt	187.9	-19.1	2	12	-1	2.3	11.6	863	838	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-5a	MA2-5a_LP-DIR-T	MA2-5		ht	183.7	-24.5	2	6	-1	0.0	7.8	948	923	K		hargrave 2022-09-22 12:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-5a		MA2-5																	This study	LP-NOMAG				Adirondacks	MA2
MA2-6a		MA2-6																	This study	LP-NOMAG				Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		ht	163.9	-22.8	2	6	-1	0.0	8.7	952	929	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		mt	167.9	-15.6	2	13	-1	9.4	14.6	860	828	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		ht	95.7	41.6	2	6	0	0.0	8.7	952	929	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		mt	97.5	49.7	2	13	0	9.4	14.6	860	828	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		ht	95.7	41.6	2	6	100	0.0	8.7	952	929	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-6a	MA2-6a_LP-DIR-T	MA2-6		mt	97.5	49.7	2	13	100	9.4	14.6	860	828	K		hargrave 2022-09-22 12:08:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		ht	150.9	-27.3	3	5	-1	22.7	12.5	952	934	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		lt	159.2	48.0	3	4	-1	42.0	13.9	423	273	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		mt	151.3	-13.4	3	5	-1	6.7	6.7	857	846	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		ht	96.9	26.3	3	5	0	22.7	12.5	952	934	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		lt	341.3	66.0	3	4	0	42.0	13.9	423	273	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		ht	96.9	26.3	3	5	100	22.7	12.5	952	934	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		lt	341.3	66.0	3	4	100	42.0	13.9	423	273	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		mt	89.1	38.5	3	5	100	6.7	6.7	857	846	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-7a		MA2-7																	This study	LP-NOMAG				Adirondacks	MA2
MA2-7a	MA2-7a_LP-DIR-T	MA2-7		mt	89.1	38.5	3	5	0	6.7	6.7	857	846	K		hargrave 2022-09-22 12:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		ht	90.1	16.5	3	6	100	0.0	4.5	952	923	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		lt	137.4	42.5	3	4	-1	59.1	15.8	423	273	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		ht	139.2	-37.7	3	6	-1	0.0	4.5	952	923	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		mt	165.5	-15.2	3	12	-1	25.6	15.1	857	828	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		lt	355.3	51.0	3	4	0	59.1	15.8	423	273	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		ht	90.1	16.5	3	6	0	0.0	4.5	952	923	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		mt	101.8	47.4	3	12	0	25.6	15.1	857	828	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		lt	355.3	51.0	3	4	100	59.1	15.8	423	273	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-8a		MA2-8																	This study	LP-NOMAG				Adirondacks	MA2
MA2-8a	MA2-8a_LP-DIR-T	MA2-8		mt	101.8	47.4	3	12	100	25.6	15.1	857	828	K		hargrave 2022-09-22 12:10:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		mt	121.2	49.1	2	8	100	8.3	21.5	845	813	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		ht	113.8	41.2	2	5	100	0.0	4.4	857	846	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		mt	179.7	-16.9	2	8	-1	8.3	21.5	845	813	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		ht	113.8	41.2	2	5	0	0.0	4.4	857	846	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		ht	173.5	-24.4	2	5	-1	0.0	4.4	857	846	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA2
MA2-9a		MA2-9																	This study	LP-NOMAG				Adirondacks	MA2
MA2-9a	MA2-9a_LP-DIR-T	MA2-9		mt	121.2	49.1	2	8	0	8.3	21.5	845	813	K		hargrave 2022-09-12 12:45:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA2
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		ht	92.2	22.9	3	11	0	0.0	9.9	857	833	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		ht	92.2	22.9	3	11	100	0.0	9.9	857	833	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		lt	145.8	30.1	3	6	-1	125.8	6.7	473	273	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		ht	196.8	-46.3	3	11	-1	0.0	9.9	857	833	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		mt	3.4	5.0	3	9	-1	12.8	4.5	833	723	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		mt	268.0	-65.8	3	9	0	12.8	4.5	833	723	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		lt	323.3	57.1	3	6	100	125.8	6.7	473	273	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		mt	268.0	-65.8	3	9	100	12.8	4.5	833	723	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA3
MA3-1a		MA3-1																	This study	LP-NOMAG				Adirondacks	MA3
MA3-1a	MA3-1a_LP-DIR-T	MA3-1		lt	323.3	57.1	3	6	0	125.8	6.7	473	273	K		hargrave 2022-08-19 11:27:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		lt	297.6	68.0	3	10	0	131.7	12.7	598	273	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA3
MA3-2a		MA3-2																	This study	LP-NOMAG				Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		lt	297.6	68.0	3	10	100	131.7	12.7	598	273	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		ht	102.0	30.4	3	10	100	0.0	11.5	855	833	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		mt	259.2	-63.3	3	8	100	12.5	3.0	828	723	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		ht	204.3	-34.0	3	10	-1	0.0	11.5	855	833	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		lt	162.8	37.2	3	10	-1	131.7	12.7	598	273	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		mt	259.2	-63.3	3	8	0	12.5	3.0	828	723	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		ht	102.0	30.4	3	10	0	0.0	11.5	855	833	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA3
MA3-2a	MA3-2a_LP-DIR-T	MA3-2		mt	0.2	5.7	3	8	-1	12.5	3.0	828	723	K		hargrave 2022-08-18 09:33:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA3
MA3-3a	MA3-3a_LP-DIR-T	MA3-3		ht	102.9	28.8	3	10	0	0.0	10.0	855	833	K		hargrave 2022-08-18 09:37:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA3
